"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0010632"	"regulation of epithelial cell migration"	"6/129"	"130/23973"	7.46778476905981e-05	0.000112016771535897	4.54758533131089e-06	"Macf1/Acvrl1/Adam9/Ager/Angpt1/Angpt2"	6
"GO:0009143"	"nucleoside triphosphate catabolic process"	"14/129"	"776/23973"	7.7247925989708e-05	0.000115632977873254	4.6943937660593e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0032103"	"positive regulation of response to external stimulus"	"7/129"	"190/23973"	7.78502868791808e-05	0.000116294872992357	4.72126496126719e-06	"Ace/Adam10/Adam17/Adam8/Adora2b/Adora3/Ager"	7
"GO:0006152"	"purine nucleoside catabolic process"	"14/129"	"779/23973"	8.04702706160359e-05	0.000119716017350906	4.86015439441114e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0046130"	"purine ribonucleoside catabolic process"	"14/129"	"779/23973"	8.04702706160359e-05	0.000119716017350906	4.86015439441114e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0071705"	"nitrogen compound transport"	"12/129"	"588/23973"	8.18434308120719e-05	0.000121509878874364	4.93298043857069e-06	"Abca1/Chrna4/Chrna6/Chrna7/Chrnb2/Acvr2b/Adcyap1/Adora1/Adora2a/Adora2b/Adora3/Adra2a"	12
"GO:0060255"	"regulation of macromolecule metabolic process"	"43/129"	"4576/23973"	8.55952501507191e-05	0.000126820717570249	5.14858647523122e-06	"Pzp/Abca2/Abcg1/Abi1/Abl1/Asic2/Aco1/Chrna7/Adipoq/Actn2/Acvr1/Acvr1b/Acvr2a/Acvr2b/Acvrl1/Adam17/Adam8/Adam9/Adcyap1/Adnp/Adora1/Adora2a/Adora2b/Parp1/Adra1b/Adra2a/Adra2b/Adra2c/Adrb2/Aebp1/Aebp2/Ager/Angpt1/Ang/Cebpb/Cenpj/Cd40/Cd40lg/A2m/Taf10/Atf7ip/Sap30/Mzb1"	43
"GO:0042454"	"ribonucleoside catabolic process"	"14/129"	"784/23973"	8.61019189377218e-05	0.000127311595007711	5.16851480385081e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0009164"	"nucleoside catabolic process"	"14/129"	"786/23973"	8.84490349503089e-05	0.00013051625889009	5.29861570091709e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0046879"	"hormone secretion"	"8/129"	"263/23973"	9.16367027679116e-05	0.000134945732676478	5.4784406480229e-06	"Adipoq/Acvr2a/Acvr2b/Adcyap1/Adm/Adora1/Adora3/Adra2a"	8
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"10/129"	"420/23973"	9.43918285333291e-05	0.000138691645320958	5.63051481656781e-06	"Abl1/Abl2/Adipoq/Adam17/Adora1/Adra2a/Adra2b/Adra2c/Angpt1/Angpt2"	10
"GO:0009154"	"purine ribonucleotide catabolic process"	"14/129"	"791/23973"	9.45624854461075e-05	0.000138691645320958	5.63051481656781e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0009261"	"ribonucleotide catabolic process"	"14/129"	"792/23973"	9.58284044666441e-05	0.000139982739723911	5.68292984235102e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:1901658"	"glycosyl compound catabolic process"	"14/129"	"792/23973"	9.58284044666441e-05	0.000139982739723911	5.68292984235102e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0071900"	"regulation of protein serine/threonine kinase activity"	"9/129"	"340/23973"	9.63120690962455e-05	0.000140406751333081	5.70014359478942e-06	"Abl1/Chrna7/Adipoq/Adam17/Adam8/Adra2a/Adra2b/Adra2c/Cd40"	9
"GO:0006195"	"purine nucleotide catabolic process"	"14/129"	"793/23973"	9.71090642450133e-05	0.000141284931146051	5.73579537783013e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0019752"	"carboxylic acid metabolic process"	"14/129"	"794/23973"	9.84046088848423e-05	0.000142883492100791	5.80069273426439e-06	"Asl/Acadl/Acadm/Acadvl/Acads/Aco1/Aco2/Acox1/Adipoq/Aspa/Adh1/Adh7/Adssl1/Adss"	14
"GO:0072523"	"purine-containing compound catabolic process"	"14/129"	"800/23973"	0.000106498668992914	0.000154327412552606	6.26528570606493e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0098602"	"single organism cell adhesion"	"9/129"	"345/23973"	0.0001075622390791	0.0001555581385885	6.31524993544729e-06	"Abl1/Abl2/Adipoq/Actb/Actg1/Adam8/Adrb2/Acan/Itga7"	9
"GO:0045926"	"negative regulation of growth"	"7/129"	"201/23973"	0.000110631919961684	0.000159679470958614	6.4825651541847e-06	"Aatk/Acvr1b/Acvrl1/Adam15/Adrb1/Adrb2/Adrb3"	7
"GO:0044242"	"cellular lipid catabolic process"	"6/129"	"140/23973"	0.000112456651049703	0.000161991128297786	6.5764123420879e-06	"Acadl/Acadm/Acadvl/Acads/Acox1/Adipoq"	6
"GO:0009914"	"hormone transport"	"8/129"	"271/23973"	0.00011273139218557	0.00016206532817173	6.57942466116925e-06	"Adipoq/Acvr2a/Acvr2b/Adcyap1/Adm/Adora1/Adora3/Adra2a"	8
"GO:1901701"	"cellular response to oxygen-containing compound"	"13/129"	"705/23973"	0.000113583421081021	0.000162967517203204	6.61605115512499e-06	"Aanat/Abca1/Abl1/Abl2/Adipoq/Adam9/Adcy6/Adcy7/Add1/Parp1/Adra2a/Cebpb/Mzb1"	13
"GO:1901698"	"response to nitrogen compound"	"12/129"	"609/23973"	0.000113823931641279	0.000162990481995204	6.61698346508006e-06	"Aanat/Chrna4/Chrna7/Chrnb1/Chrnb2/Adipoq/Adcy6/Adora2a/Parp1/Adra1b/Cebpb/Mzb1"	12
"GO:0014070"	"response to organic cyclic compound"	"11/129"	"518/23973"	0.000115705383385634	0.000165358480980257	6.71311797513004e-06	"Aanat/Chrna4/Chrna7/Chrnb1/Chrnb2/Adipoq/Adam9/Adcy6/Adh1/Adora2a/Adra1b"	11
"GO:0009166"	"nucleotide catabolic process"	"14/129"	"810/23973"	0.000121279615574057	0.000172984284689127	7.02270548252219e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0009725"	"response to hormone"	"11/129"	"521/23973"	0.000121707011062108	0.000173253509864883	7.03363531421882e-06	"Aanat/Adipoq/Adam9/Adcy6/Adh1/Parp1/Adra1b/Adra1a/Adra2a/Ang/Mzb1"	11
"GO:0022008"	"neurogenesis"	"18/129"	"1247/23973"	0.000125882052930922	0.000178846126081897	7.26068077467465e-06	"Aatk/Abl1/Abl2/Ace/Chrnb2/Actb/Aspa/Adam22/Adcy6/Adcyap1/Adm/Adnp/Adora2a/Adra2b/Adra2c/Avil/Ager/Cebpb"	18
"GO:0019219"	"regulation of nucleobase-containing compound metabolic process"	"35/129"	"3470/23973"	0.000128612487640294	0.000182368488333698	7.40367938718797e-06	"Abca1/Abca2/Abcg1/Abl1/Adipoq/Actn2/Acvr1/Acvr1b/Acvr2a/Acvr2b/Acvrl1/Adam8/Adcy6/Adcy7/Adcy9/Adcyap1/Adcyap1r1/Adm/Adnp/Adora2a/Adora2b/Parp1/Adra2a/Adrb1/Adrb2/Adrb3/Aebp1/Aebp2/Ager/Cebpb/Cenpj/Cd40/Taf10/Atf7ip/Sap30"	35
"GO:0002694"	"regulation of leukocyte activation"	"9/129"	"355/23973"	0.00013339016475304	0.000188774385206057	7.66374189614265e-06	"Chrnb2/Adam8/Adk/Adora2a/Adora2b/Adora3/Cd40/Cd40lg/Mzb1"	9
"GO:1901292"	"nucleoside phosphate catabolic process"	"14/129"	"819/23973"	0.000136075566549346	0.000192200119289543	7.80281766000756e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"7/129"	"210/23973"	0.000145118374046269	0.000204574639917653	8.3051905432714e-06	"Abl1/Abl2/Adcyap1/Adcyap1r1/Adm/Adra1b/Adra1a"	7
"GO:0002520"	"immune system development"	"14/129"	"830/23973"	0.000156267671252492	0.000219864979320367	8.92593797443856e-06	"Abi1/Abl1/Abl2/Adipoq/Acvr1b/Acvr2a/Adam17/Adam8/Add1/Add2/Angpt1/Angpt2/Cd40/Cd40lg"	14
"GO:0070997"	"neuron death"	"8/129"	"285/23973"	0.000159271237385235	0.000223657482285649	9.0799035870642e-06	"Aatk/Abl1/Adam8/Adnp/Adora2a/Ager/Angpt1/Cebpb"	8
"GO:0044703"	"multi-organism reproductive process"	"13/129"	"731/23973"	0.000162290757180748	0.00022745770214908	9.23418248539109e-06	"Pzp/Ace/Acox1/Acvr1/Acvr1b/Acvr2a/Adam3/Adamts1/Adcyap1r1/Adra2a/Adra2b/Adra2c/A2m"	13
"GO:0002696"	"positive regulation of leukocyte activation"	"7/129"	"215/23973"	0.00016775510653541	0.000234663212610227	9.52670719600747e-06	"Chrnb2/Adam8/Adk/Adora2b/Adora3/Cd40/Cd40lg"	7
"GO:0070887"	"cellular response to chemical stimulus"	"22/129"	"1761/23973"	0.000172833463739175	0.00024130210514354	9.79622871396133e-06	"Aanat/Abca1/Abl1/Abl2/Asic2/Adipoq/Acvr1/Acvr2a/Acvrl1/Adam10/Adam17/Adam8/Adam9/Adcy6/Adcy7/Add1/Parp1/Adra2a/Adrb2/Angpt1/Cebpb/Mzb1"	22
"GO:0009205"	"purine ribonucleoside triphosphate metabolic process"	"14/129"	"839/23973"	0.00017467212927556	0.000243401086092239	9.88144180162779e-06	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0007369"	"gastrulation"	"6/129"	"152/23973"	0.000176307600297661	0.000245209421103644	9.95485543120491e-06	"Macf1/Adipoq/Acvr1/Acvr2a/Acvr2b/Dusp2"	6
"GO:0051960"	"regulation of nervous system development"	"12/129"	"640/23973"	0.000180419402363613	0.000250448348214117	1.01675420472601e-05	"Aatk/Abl2/Asic2/Ace/Chrnb2/Aspa/Adcy6/Adcyap1/Adnp/Adra2b/Adra2c/Avil"	12
"GO:0009199"	"ribonucleoside triphosphate metabolic process"	"14/129"	"842/23973"	0.000181210312277293	0.000251066196017776	1.01926250376943e-05	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0043405"	"regulation of MAP kinase activity"	"7/129"	"218/23973"	0.000182655060051818	0.000252173163102977	1.02375649802572e-05	"Chrna7/Adipoq/Adam8/Adra2a/Adra2b/Adra2c/Cd40"	7
"GO:0042445"	"hormone metabolic process"	"6/129"	"153/23973"	0.000182703972165518	0.000252173163102977	1.02375649802572e-05	"Aanat/Ace/Adh1/Adh7/Adm/Adh4"	6
"GO:0009617"	"response to bacterium"	"10/129"	"456/23973"	0.000184194473094897	0.00025374798380815	1.03014985452054e-05	"Abca1/Abl1/Ace/Acp5/Adam17/Adam9/Adh7/Adh5/Adm/Cebpb"	10
"GO:0048699"	"generation of neurons"	"17/129"	"1174/23973"	0.000189779953250412	0.000260947435719317	1.05937772946801e-05	"Aatk/Abl1/Abl2/Ace/Chrnb2/Actb/Aspa/Adcy6/Adcyap1/Adm/Adnp/Adora2a/Adra2b/Adra2c/Avil/Ager/Cebpb"	17
"GO:0060627"	"regulation of vesicle-mediated transport"	"8/129"	"293/23973"	0.000192305950990936	0.000263920832550887	1.07144893597576e-05	"Ldlrap1/Adipoq/Add1/Adora2b/Adora3/Adra2a/Ager/Angpt1"	8
"GO:0055001"	"muscle cell development"	"6/129"	"156/23973"	0.000202999582564807	0.000277655682419846	1.12720880205244e-05	"Chrnb1/Acta1/Actc1/Actg1/Adm/Adrb1"	6
"GO:0030097"	"hemopoiesis"	"13/129"	"748/23973"	0.000203078742926912	0.000277655682419846	1.12720880205244e-05	"Abi1/Abl1/Abl2/Adipoq/Acvr1b/Acvr2a/Adam17/Adam8/Add1/Add2/Angpt1/Angpt2/Cd40lg"	13
"GO:0007160"	"cell-matrix adhesion"	"6/129"	"158/23973"	0.000217489489943082	0.000296242719884948	1.20266726936038e-05	"Macf1/Actn2/Acvrl1/Adam15/Adam8/Adam9"	6
"GO:0043406"	"positive regulation of MAP kinase activity"	"6/129"	"158/23973"	0.000217489489943082	0.000296242719884948	1.20266726936038e-05	"Chrna7/Adam8/Adra2a/Adra2b/Adra2c/Cd40"	6
"GO:0050867"	"positive regulation of cell activation"	"7/129"	"225/23973"	0.000221610776163718	0.000300727894382915	1.22087589426151e-05	"Chrnb2/Adam8/Adk/Adora2b/Adora3/Cd40/Cd40lg"	7
"GO:0051146"	"striated muscle cell differentiation"	"7/129"	"225/23973"	0.000221610776163718	0.000300727894382915	1.22087589426151e-05	"Acadm/Chrnb1/Acta1/Actc1/Actg1/Acvr1/Adrb1"	7
"GO:0051222"	"positive regulation of protein transport"	"7/129"	"226/23973"	0.000227684817197555	0.000308393987472808	1.251998209256e-05	"Abl1/Abl2/Adam9/Adora2a/Parp1/Adrb1/Ang"	7
"GO:0042692"	"muscle cell differentiation"	"8/129"	"302/23973"	0.000236003951548864	0.000319066794831425	1.29532699076119e-05	"Acadm/Chrnb1/Acta1/Actc1/Actg1/Acvr1/Adm/Adrb1"	8
"GO:1901136"	"carbohydrate derivative catabolic process"	"14/129"	"865/23973"	0.000238765188707039	0.000322199864314703	1.3080464261e-05	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0016054"	"organic acid catabolic process"	"6/129"	"162/23973"	0.00024891054476097	0.000334646399067526	1.35857607276943e-05	"Acadl/Acadm/Acadvl/Acads/Acox1/Adipoq"	6
"GO:0046395"	"carboxylic acid catabolic process"	"6/129"	"162/23973"	0.00024891054476097	0.000334646399067526	1.35857607276943e-05	"Acadl/Acadm/Acadvl/Acads/Acox1/Adipoq"	6
"GO:0001558"	"regulation of cell growth"	"8/129"	"305/23973"	0.000252261541957733	0.000338524730982096	1.37432107691731e-05	"Aatk/Acvr1b/Acvrl1/Adam10/Adam15/Adam17/Adnp/Adrb1"	8
"GO:0046434"	"organophosphate catabolic process"	"14/129"	"870/23973"	0.000253177752493535	0.000339127395406469	1.37676773544746e-05	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
"GO:0051402"	"neuron apoptotic process"	"7/129"	"231/23973"	0.000260102834114942	0.000347122532293102	1.4092258814277e-05	"Aatk/Adam8/Adnp/Adora2a/Ager/Angpt1/Cebpb"	7
"GO:0051480"	"cytosolic calcium ion homeostasis"	"7/129"	"231/23973"	0.000260102834114942	0.000347122532293102	1.4092258814277e-05	"Abl1/Abl2/Adcyap1/Adcyap1r1/Adm/Adra1b/Adra1a"	7
"GO:0050767"	"regulation of neurogenesis"	"11/129"	"571/23973"	0.000268498489286248	0.000357669547195993	1.45204397875711e-05	"Aatk/Abl2/Ace/Chrnb2/Aspa/Adcy6/Adcyap1/Adnp/Adra2b/Adra2c/Avil"	11
"GO:0007596"	"blood coagulation"	"6/129"	"165/23973"	0.000274737445037829	0.000365310229116234	1.48306313110839e-05	"Asic2/Actb/Actg1/Adra2c/Adrb2/Cd40lg"	6
"GO:0040008"	"regulation of growth"	"11/129"	"573/23973"	0.000276608394095733	0.000367125583388486	1.49043299041288e-05	"Aatk/Acvr1b/Acvrl1/Adam10/Adam15/Adam17/Adnp/Parp1/Adrb1/Adrb2/Adrb3"	11
"GO:0007599"	"hemostasis"	"6/129"	"167/23973"	0.000293093320475346	0.000388295165447265	1.57637590728192e-05	"Asic2/Actb/Actg1/Adra2c/Adrb2/Cd40lg"	6
"GO:0001508"	"action potential"	"6/129"	"168/23973"	0.000302625190516337	0.000398740269173976	1.61878027212865e-05	"Chrna1/Chrna4/Chrna7/Chrnb2/Adam22/Adra1a"	6
"GO:0001894"	"tissue homeostasis"	"6/129"	"168/23973"	0.000302625190516337	0.000398740269173976	1.61878027212865e-05	"Abca4/Acp5/Adam8/Add1/Adrb2/Napsa"	6
"GO:0050817"	"coagulation"	"6/129"	"168/23973"	0.000302625190516337	0.000398740269173976	1.61878027212865e-05	"Asic2/Actb/Actg1/Adra2c/Adrb2/Cd40lg"	6
"GO:0009607"	"response to biotic stimulus"	"12/129"	"679/23973"	0.000309327016400593	0.000406832271570345	1.65163166651728e-05	"Abca1/Abl1/Ace/Acp5/Adam17/Adam9/Adh7/Adh5/Adm/Cebpb/Cd40/Cd40lg"	12
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"6/129"	"169/23973"	0.000312398687443751	0.000410129199067203	1.6650163221519e-05	"Abl1/Abl2/Adipoq/Adcyap1/Adra1a/Angpt1"	6
"GO:0019216"	"regulation of lipid metabolic process"	"7/129"	"240/23973"	0.000327768302413358	0.00042953030244061	1.74377968222953e-05	"Abcg1/Acadl/Acadvl/Adipoq/Adora1/Adora2b/Adra2a"	7
"GO:0031175"	"neuron projection development"	"12/129"	"686/23973"	0.000339259591157005	0.000443012484568807	1.7985137839534e-05	"Aatk/Abl1/Abl2/Chrnb2/Actb/Adcy6/Adcyap1/Adm/Adnp/Adora2a/Avil/Ager"	12
"GO:0048534"	"hematopoietic or lymphoid organ development"	"13/129"	"789/23973"	0.000339276778815781	0.000443012484568807	1.7985137839534e-05	"Abi1/Abl1/Abl2/Adipoq/Acvr1b/Acvr2a/Adam17/Adam8/Add1/Add2/Angpt1/Angpt2/Cd40lg"	13
"GO:0006091"	"generation of precursor metabolites and energy"	"7/129"	"245/23973"	0.000371059233602299	0.000483642735359549	1.96346188053753e-05	"Acadm/Aco1/Aco2/Acox1/Adra1b/Adrb1/Adsl"	7
"GO:0015980"	"energy derivation by oxidation of organic compounds"	"6/129"	"175/23973"	0.000376357671764291	0.000489669658962141	1.9879295999623e-05	"Acadm/Aco1/Aco2/Adra1b/Adrb1/Adsl"	6
"GO:0035023"	"regulation of Rho protein signal transduction"	"6/129"	"176/23973"	0.000387945311599013	0.000502943386108721	2.04181742946849e-05	"Abca1/Abl2/Adcyap1/Adra1b/Adra1a/Cd40"	6
"GO:0051924"	"regulation of calcium ion transport"	"6/129"	"176/23973"	0.000387945311599013	0.000502943386108721	2.04181742946849e-05	"Abl1/Ace/Adcyap1r1/Adora2a/Adrb1/Adrb2"	6
"GO:0044270"	"cellular nitrogen compound catabolic process"	"15/129"	"1030/23973"	0.00043688191614742	0.000565376597367249	2.29527979212454e-05	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Acadl/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	15
"GO:1901214"	"regulation of neuron death"	"7/129"	"252/23973"	0.000439243042860935	0.000567420727966262	2.30357842294553e-05	"Abl1/Adam8/Adnp/Adora2a/Ager/Angpt1/Cebpb"	7
"GO:0016192"	"vesicle-mediated transport"	"14/129"	"921/23973"	0.000448541002210572	0.000578402784378109	2.34816267400131e-05	"Ldlrap1/Abca1/Abl1/Abl2/Chrna7/Adipoq/Add1/Adm/Adora2b/Adora3/Adra2a/Adrb2/Ager/Angpt1"	14
"GO:0048589"	"developmental growth"	"8/129"	"334/23973"	0.000462137298034313	0.000594878862363318	2.41505120286688e-05	"Aatk/Abl1/Chrna1/Chrnd/Adm/Adnp/Adrb1/Adrb2"	8
"GO:0001101"	"response to acid chemical"	"7/129"	"255/23973"	0.000471368463943573	0.000605687619155812	2.45893190319889e-05	"Aanat/Abca1/Abl2/Adcy6/Add1/Adh1/Cebpb"	7
"GO:0044255"	"cellular lipid metabolic process"	"12/129"	"714/23973"	0.000484829693314215	0.000621884023579717	2.52468503120662e-05	"Abcg1/Acadl/Acadm/Acadvl/Acads/Acox1/Adipoq/Adh1/Adh7/Adh5/Ang/Adh4"	12
"GO:0070371"	"ERK1 and ERK2 cascade"	"6/129"	"184/23973"	0.000491017759757016	0.000628710570694169	2.55239901108261e-05	"Abl1/Abl2/Adipoq/Adcyap1/Adra1a/Angpt1"	6
"GO:0009790"	"embryo development"	"15/129"	"1044/23973"	0.000502698186207836	0.000642533245047339	2.60851542138981e-05	"Abi1/Macf1/Adipoq/Acvr1/Acvr1b/Acvr2a/Acvr2b/Acvrl1/Adam10/Add1/Adm/Angpt1/Cebpb/Dusp2/Taf10"	15
"GO:0051260"	"protein homooligomerization"	"7/129"	"258/23973"	0.000505342834094494	0.000644778378827069	2.61763007208322e-05	"Acadl/Acadm/Acads/Adipoq/Actn2/Angpt1/Taf10"	7
"GO:0007517"	"muscle organ development"	"8/129"	"339/23973"	0.000509640181957145	0.000648204146859656	2.63153778629409e-05	"Chrna1/Chrnd/Acta1/Actc1/Adrb1/Adrb2/Angpt1/Sap30"	8
"GO:0044702"	"single organism reproductive process"	"14/129"	"933/23973"	0.000509813454348297	0.000648204146859656	2.63153778629409e-05	"Pzp/Ace/Acox1/Chrna7/Acvr1/Acvr1b/Acvr2a/Adam3/Adamts1/Adcyap1/Adcyap1r1/Adm/Angpt1/Cebpb"	14
"GO:0009892"	"negative regulation of metabolic process"	"21/129"	"1775/23973"	0.00051120739185043	0.000648840151194777	2.63411979606405e-05	"Abl1/Acadl/Acadvl/Acp5/Adipoq/Acvr1b/Acvrl1/Adnp/Adora1/Adora2a/Adora2b/Adra1b/Adra2a/Aebp1/Aebp2/Ager/Ang/Cebpb/A2m/Atf7ip/Sap30"	21
"GO:0071310"	"cellular response to organic substance"	"18/129"	"1405/23973"	0.000534292871687571	0.000676957460462787	2.74826865201653e-05	"Aanat/Abca1/Abl1/Abl2/Adipoq/Acvr1/Acvr2a/Acvrl1/Adam17/Adam9/Adcy6/Adcy7/Add1/Parp1/Adra2a/Angpt1/Cebpb/Mzb1"	18
"GO:0007015"	"actin filament organization"	"7/129"	"262/23973"	0.000553650024432222	0.000700261180727862	2.84287560684068e-05	"Abl1/Abl2/Acta1/Actc1/Add1/Add2/Avil"	7
"GO:0030182"	"neuron differentiation"	"15/129"	"1058/23973"	0.000576847215216893	0.00072833230999559	2.95683698417812e-05	"Aatk/Abl1/Abl2/Chrnb2/Actb/Adcy6/Adcyap1/Adm/Adnp/Adora2a/Adra2b/Adra2c/Avil/Ager/Cebpb"	15
"GO:0008104"	"protein localization"	"20/129"	"1677/23973"	0.00063776044877661	0.000803843898978852	3.26339410923704e-05	"Ldlrap1/Abca1/Abcg1/Abl1/Abl2/Asic2/Macf1/Adipoq/Actn2/Adam9/Adcy6/Adcyap1/Adora1/Adora2a/Parp1/Adrb1/Angpt1/Ang/Cd40/Cd40lg"	20
"GO:0001655"	"urogenital system development"	"7/129"	"273/23973"	0.000705674697981236	0.000887902652919199	3.60465046857149e-05	"Ace/Adipoq/Acvr1/Acvr2b/Adamts1/Angpt1/Angpt2"	7
"GO:0043207"	"response to external biotic stimulus"	"11/129"	"645/23973"	0.000742471079510795	0.000930974099697474	3.77950917667526e-05	"Abca1/Abl1/Ace/Acp5/Adam17/Adam9/Adh7/Adh5/Adm/Cebpb/Cd40"	11
"GO:0051707"	"response to other organism"	"11/129"	"645/23973"	0.000742471079510795	0.000930974099697474	3.77950917667526e-05	"Abca1/Abl1/Ace/Acp5/Adam17/Adam9/Adh7/Adh5/Adm/Cebpb/Cd40"	11
"GO:0007399"	"nervous system development"	"20/129"	"1700/23973"	0.000755820655871775	0.000946078958901567	3.84083091913062e-05	"Aatk/Abl1/Abl2/Asic2/Ace/Chrnb2/Actb/Aspa/Adam22/Adcy6/Adcyap1/Adm/Adnp/Adora2a/Adra2b/Adra2c/Avil/Ager/Ang/Cebpb"	20
"GO:0000902"	"cell morphogenesis"	"14/129"	"973/23973"	0.000768328534488177	0.000960080062028256	3.89767170317401e-05	"Aatk/Abi1/Abl1/Abl2/Chrnb2/Actb/Adam15/Adam8/Add1/Adnp/Adora2a/Avil/Ager/Itga7"	14
"GO:0007626"	"locomotory behavior"	"6/129"	"204/23973"	0.000842715961132475	0.00105122300306216	4.26768799271284e-05	"Asl/Chrna4/Chrnb2/Adam22/Adora2a/Adra1b"	6
"GO:0061024"	"membrane organization"	"10/129"	"554/23973"	0.000844482323796531	0.00105161949755794	4.26929765573763e-05	"Ldlrap1/Abca1/Abca4/Macf1/Chrnb1/Adipoq/Adam8/Adcy6/Adora1/Ager"	10
"GO:0042063"	"gliogenesis"	"6/129"	"205/23973"	0.000864354885982459	0.00107452336853299	4.36228132795762e-05	"Abl1/Abl2/Aspa/Adam22/Adcyap1/Adora2a"	6
"GO:0045664"	"regulation of neuron differentiation"	"9/129"	"460/23973"	0.000877916857122452	0.00108765808578652	4.41560481398036e-05	"Aatk/Abl2/Chrnb2/Adcy6/Adcyap1/Adnp/Adra2b/Adra2c/Avil"	9
"GO:0050776"	"regulation of immune response"	"9/129"	"460/23973"	0.000877916857122452	0.00108765808578652	4.41560481398036e-05	"Abl1/Adam8/Adcyap1/Cfd/Adora2b/Adora3/Cd40/Cd40lg/A2m"	9
"GO:0051051"	"negative regulation of transport"	"8/129"	"371/23973"	0.000916007925842297	0.00113291610589695	4.59934043281347e-05	"Asic1/Ace/Adipoq/Actn2/Adcyap1/Adora1/Adra2a/Mzb1"	8
"GO:0032787"	"monocarboxylic acid metabolic process"	"9/129"	"464/23973"	0.000932840547119737	0.00115177251226008	4.6758924667656e-05	"Acadl/Acadm/Acadvl/Acads/Acox1/Adipoq/Aspa/Adh1/Adh7"	9
"GO:0043523"	"regulation of neuron apoptotic process"	"6/129"	"209/23973"	0.000955229250358386	0.00117741330349777	4.77998731302561e-05	"Adam8/Adnp/Adora2a/Ager/Angpt1/Cebpb"	6
"GO:0034655"	"nucleobase-containing compound catabolic process"	"14/129"	"997/23973"	0.000971333706302806	0.00119523435724718	4.8523360885778e-05	"Abca1/Abca4/Abca2/Abcb7/Abcg1/Macf1/Actc1/Adcyap1/Adrb1/Adrb2/Adssl1/Adss/Cd40/Atf7ip"	14
